a,a,a,a,a,a,a,a,a,a,a,a,a,a
-1,0.243589744,-2,-3,0,0,0,0,-2,-6,0,-1,1,0
-1,0.115384615,-2,-2,0,0,0,0,-1,-12,0.111111111,-1,0,0
-1,0.051282051,-3,-2,0,0,0,0.052631579,-1,-49,0.333333333,-1,0,1
-1,0.525641026,-1,-3,0,0,0,0.052631579,-1,-16,0,-1,1,0
-2,0.192307692,-2,-2,0,0,0,0,-1,-3,0.888888889,-2,0,1
-1,0.269230769,-2,-3,0,0,0,0.552631579,-1,-223,1,-2,1,0
-2,0.320512821,-2,-2,0,0,0,0.052631579,-1,-3,0.222222222,-1,0,0
-1,0.08974359,-2,-3,0,0,0,0.131578947,-1,-101,0.333333333,-1,1,1
-1,0.230769231,-2,-2,0.15,0,0.117647059,0.5,-2,-5,1,-2,0,1
-1,0.064102564,-3,-2,0,0,0,0.078947368,-1,-74,0.444444444,-3,0,1
-2,0.320512821,-2,-3,0,0,0,0.078947368,-2,-29,0.111111111,-1,1,1
-1,0.487179487,-1,-3,0,0,0,0.236842105,-2,-6,0,-1,1,1
-2,0.025641026,-3,-2,0,0,0,0.026315789,-1,-66,0.777777778,-2,0,1
-1,0.41025641,-1,-2,0,0,0,0.052631579,-2,-217,0.444444444,-3,0,1
-1,0.076923077,-3,-1,0,0,0,0.052631579,-2,-5,0.777777778,-2,0,1
-2,0.461538462,-1,-3,0,0,0,0.026315789,-2,-68,0.111111111,-1,1,0
-1,0.025641026,-3,-2,0,0,0,0.026315789,-1,-87,1,-2,0,1
-1,0.230769231,-2,-1,0,0,0,0.078947368,-2,-29,0.333333333,-1,0,1
-2,0.230769231,-2,-2,0,0,0,0.078947368,-1,-62,0.555555556,-3,0,1
-1,0.487179487,-1,-2,0,0,0,0,-2,-328,0.333333333,-1,0,0
-1,0.08974359,-2,-2,0,0,0,0.736842105,-2,-63,0.888888889,-2,0,1
-1,0.08974359,-2,-2,0.05,0,0,0.052631579,-1,-3,0.888888889,-2,0,0
-2,0.307692308,-2,-3,0,0,0,0.026315789,-1,-51,0.222222222,-1,1,1
-1,0.205128205,-2,-2,0,0.153846154,0,0.236842105,-2,-19,1,-2,0,1
-1,0.384615385,-1,-2,0,0,0,0.105263158,-1,-12,0.555555556,-3,0,0
-1,0.205128205,-2,-2,0.05,0,0,0.552631579,-2,-6,1,-2,0,1
-1,0.128205128,-2,-3,0,0,0,0,-1,-326,0.111111111,-1,1,0
-1,0.179487179,-2,-3,0,0,0,0.026315789,-1,-42,0.222222222,-1,1,0
-2,0.166666667,-2,-3,0,0,0,0.052631579,-1,-87,0,-1,1,0
-2,0.076923077,-3,-2,0,0,0,0.105263158,-1,-3,0.888888889,-2,0,1
-2,0.08974359,-2,-3,0,0,0,0,-1,-152,0.333333333,-1,1,1
-2,0.179487179,-2,-3,0,0,0.058823529,0.105263158,-1,-101,0.111111111,-1,1,0
-1,0.243589744,-2,-2,0,0,0,0.526315789,-1,-13,0.888888889,-2,0,1
-1,0.076923077,-3,-2,0,0,0,0.026315789,-1,-15,0.222222222,-1,0,1
-1,0.384615385,-1,-2,0,0,0,0,-2,-46,0,-1,0,0
-1,0.08974359,-2,-2,0.05,0.153846154,0,0.236842105,-1,-5,0.888888889,-2,0,1
-1,0.217948718,-2,-2,0,0,0,0.026315789,-1,-3,0.111111111,-1,0,0
-1,0.038461538,-3,-2,0,0,0,0.026315789,-1,-329,0.333333333,-1,0,1
-2,0.038461538,-3,-2,0,0,0,0,-1,-12,1,-2,0,1
-2,0.115384615,-2,-3,0,0,0,0,-1,-12,0.111111111,-1,1,1
-1,0.051282051,-3,-2,0,0,0,0,-1,-135,0.111111111,-1,0,0
-1,0.128205128,-2,-2,0,0,0,0.105263158,-1,-21,0.444444444,-3,0,0
-1,0.102564103,-2,-2,0,0,0,0,-2,-25,0.111111111,-1,0,0
-1,0.064102564,-3,-1,0,0,0,0,-2,-46,0.111111111,-1,0,1
-1,0.205128205,-2,-3,0,0,0,0,-1,-34,0.111111111,-1,1,0
-1,0.051282051,-3,-2,0,0,0,0.078947368,-1,-225,0.888888889,-2,0,0
-1,0.153846154,-2,-1,0,0,0,0.131578947,-1,-91,0.444444444,-3,0,1
-1,0.333333333,-2,-3,0,0,0,0.131578947,-1,-5,0.111111111,-1,1,0
-1,0.5,-1,-3,0,0,0,0.026315789,-1,-1,0.111111111,-1,1,0
-1,0.051282051,-3,-2,0,0,0.058823529,0,-1,-81,0.777777778,-2,0,1
-1,0.205128205,-2,-2,0,0,0,0,-1,-4,0.222222222,-1,0,0
-1,0.076923077,-3,-2,0,0,0,0.184210526,-1,-41,0.777777778,-2,0,1
-1,0.025641026,-3,-3,0,0,0,0,-1,-3,0.333333333,-1,1,0
-1,0.217948718,-2,-3,0,0,0,0.052631579,-1,-14,0.888888889,-2,1,0
-1,0.448717949,-1,-4,0,0,0,0.026315789,-2,-59,0,-1,0,1
-1,0.538461538,-1,-2,0,0,0,0.342105263,-1,-14,0.222222222,-1,0,0
-2,0.051282051,-3,-2,0,0,0,0.052631579,-1,-76,0.444444444,-3,0,0
-1,0.320512821,-2,-4,0,0,0,0,-2,-6,0,-1,0,0
-1,0.692307692,-1,-3,0,0,0,0.184210526,-1,-104,0.333333333,-1,1,0
-1,0.192307692,-2,-2,0,0,0,0.078947368,-1,-3,0.444444444,-3,0,1
-1,0.076923077,-3,-2,0,0,0,0.026315789,-1,-42,0.333333333,-1,0,1
-1,0.538461538,-1,-2,0,0,0,0,-1,-330,0,-1,0,0
-1,0.076923077,-3,-3,0,0,0,0.078947368,-1,-41,0.444444444,-3,1,1
-1,0.320512821,-2,-1,0,0,0,0.052631579,-2,-33,0.111111111,-1,0,0
-1,0.153846154,-2,-2,0,0,0,0.026315789,-2,-6,0.333333333,-1,0,0
-2,0.320512821,-2,-3,0,0,0,0,-2,-6,0.555555556,-3,1,0
-1,0.384615385,-1,-4,0,0,0,0.026315789,-2,-6,0,-1,0,0
-1,0.461538462,-1,-1,0,0,0,0,-2,-6,0,-1,0,0
-1,0.346153846,-1,-2,0,0,0,0.026315789,-2,-6,0,-1,0,0
-1,0.230769231,-2,-1,0,0,0,0,-1,-13,0.333333333,-1,0,0
-1,0.166666667,-2,-3,0,0,0,0.026315789,-2,-68,0,-1,1,0
-1,0.282051282,-2,-2,0,0,0,0,-2,-6,0,-1,0,0
-1,0.41025641,-1,-3,0,0,0,0.026315789,-1,-5,0,-1,1,0
-2,0.102564103,-2,-1,0,0,0,0.026315789,-2,-5,0.555555556,-3,0,0
-1,0.294871795,-2,-2,0,0,0,0.184210526,-1,-5,0.333333333,-1,0,0
-1,0.205128205,-2,-3,0,0,0.058823529,0.131578947,-1,-10,0.555555556,-3,1,1
-2,0.128205128,-2,-3,0,0,0,0,-1,-3,0.555555556,-3,1,0
-1,0.153846154,-2,-2,0,0,0,0.026315789,-1,-331,0,-1,0,0
-1,0.064102564,-3,-3,0,0,0.117647059,0.052631579,-1,-129,0.888888889,-2,1,1
-2,0.243589744,-2,-4,0,0,0,0,-2,-6,0,-1,0,1
-1,0.217948718,-2,-4,0,0,0,0.131578947,-2,-125,0.111111111,-1,0,0
-1,0.038461538,-3,-3,0,0,0.058823529,0.026315789,-1,-95,0.555555556,-3,1,1
-1,0.346153846,-1,-2,0,0,0,0.026315789,-1,-5,0.888888889,-2,0,0
-2,0.051282051,-3,-2,0,0.076923077,0,0.052631579,-2,-6,0.777777778,-2,0,1
-1,0.141025641,-2,-2,0,0,0,0.157894737,-1,-3,0.777777778,-2,0,1
-2,0.153846154,-2,-2,0,0,0,0,-2,-6,0.111111111,-1,0,0
-1,0.346153846,-1,-3,0,0,0,0.078947368,-2,-6,0.222222222,-1,1,1
-2,0.076923077,-3,-2,0,0,0,0.052631579,-1,-105,0.333333333,-1,0,0
-1,0.166666667,-2,-3,0,0,0,0.105263158,-1,-2,0.777777778,-2,1,1
-1,0.487179487,-1,-3,0,0,0,0,-2,-6,0,-1,1,0
-2,0.333333333,-2,-4,0,0,0,0.105263158,-1,-15,0.222222222,-1,0,1
-1,0.076923077,-3,-2,0,0.307692308,0,0.368421053,-1,-87,1,-2,0,1
-1,0.256410256,-2,-2,0,0,0,0.289473684,-1,-221,0.555555556,-3,0,0
-1,0.423076923,-1,-2,0,0,0,0.578947368,-1,-5,0.888888889,-2,0,1
-1,0.051282051,-3,-3,0,0,0,0,-1,-76,0.222222222,-1,1,0
-1,0.128205128,-2,-2,0,0,0,0.131578947,-2,-5,0.777777778,-2,0,0
-1,0.371794872,-1,-2,0,0,0.058823529,0.5,-1,-3,0.777777778,-2,0,1
-1,0.423076923,-1,-2,0,0,0,0,-2,-29,0.333333333,-1,0,1
-1,0.08974359,-2,-3,0,0,0,0.026315789,-2,-6,0.222222222,-1,1,0
-1,0.448717949,-1,-4,0,0,0,0.026315789,-1,-13,0,-1,0,0
-1,0.153846154,-2,-2,0,0,0,0,-1,-12,0,-1,0,0
-1,0.192307692,-2,-3,0,0,0,0,-1,-3,0.555555556,-3,1,1
-1,0.217948718,-2,-2,0,0,0,0.131578947,-1,-56,0.333333333,-1,0,1
-2,0.192307692,-2,-2,0,0,0,0,-1,-129,0.111111111,-1,0,0
-1,0.602564103,-1,-2,0,0,0,0.289473684,-1,-3,1,-2,0,0
-1,0.525641026,-1,-1,0,0,0,0.026315789,-2,-6,0,-1,0,0
-2,0.243589744,-2,-2,0,0,0,0.105263158,-2,-5,0.444444444,-3,0,0
-2,0.192307692,-2,-3,0,0,0,0.026315789,-1,-5,0.666666667,-3,1,0
-1,0.115384615,-2,-2,0,0,0,0.052631579,-1,-5,0.666666667,-3,0,1
-2,0.141025641,-2,-2,0,0,0,0.236842105,-1,-255,0.666666667,-3,0,1
-1,0.102564103,-2,-5,0,0,0,0.289473684,-1,-3,0.777777778,-2,0,1
-1,0.076923077,-3,-2,0,0,0.176470588,0.078947368,-1,-52,1,-2,0,1
-1,0.320512821,-2,-2,0,0,0,0.131578947,-1,-26,0.888888889,-2,0,0
-1,0.243589744,-2,-2,0,0,0,0.289473684,-2,-6,0.666666667,-3,0,1
-1,0.448717949,-1,-2,0,0,0,0.342105263,-1,-235,0.666666667,-3,0,0
-1,0.320512821,-2,-2,0,0,0,0.105263158,-1,-5,0,-1,0,0
-1,0.102564103,-2,-2,0,0,0,0.105263158,-1,-10,0.777777778,-2,0,1
-2,0.153846154,-2,-3,0,0,0,0.026315789,-2,-134,0.222222222,-1,1,0
-1,0.115384615,-2,-2,0,0,0,0.157894737,-1,-332,0.666666667,-3,0,1
-1,0.269230769,-2,-3,0,0,0,0.236842105,-1,-3,0.444444444,-3,1,1
-1,0.243589744,-2,-3,0,0,0,0.105263158,-2,-41,0.333333333,-1,1,1
-1,0.051282051,-3,-3,0,0,0,0.078947368,-2,-6,1,-2,1,1
-1,0.08974359,-2,-3,0,0,0,0,-1,-14,0.555555556,-3,1,0
-1,0.102564103,-2,-4,0,0,0,0.026315789,-1,-5,0.444444444,-3,0,0
-2,0.128205128,-2,-3,0,0,0,0,-2,-333,0.555555556,-3,1,0
-1,0.08974359,-2,-2,0,0,0,0,-2,-6,0.444444444,-3,0,1
-1,0.512820513,-1,-3,0,0,0,0.026315789,-1,-5,0,-1,1,0
-2,0.141025641,-2,-3,0,0,0,0.026315789,-2,-68,0.444444444,-3,1,1
-1,0.192307692,-2,-2,0,0,0,0.210526316,-1,-52,0.444444444,-3,0,0
-1,0.256410256,-2,-2,0,0,0,0,-1,-5,0,-1,0,0
-1,0.256410256,-2,-3,0,0,0,0.052631579,-1,-14,0.222222222,-1,1,0
-1,0.525641026,-1,-2,0,0,0,0.578947368,-1,-66,0.555555556,-3,0,1
-1,0.141025641,-2,-1,0,0,0,0.105263158,-2,-6,0.444444444,-3,0,1
-1,0.5,-1,-2,0,0,0,0.236842105,-1,-87,0.444444444,-3,0,0
-1,0.448717949,-1,-3,0,0,0,0,-2,-6,0.111111111,-1,1,1
-1,0.192307692,-2,-2,0,0,0,0.052631579,-1,-82,0.777777778,-2,0,1
-1,0.512820513,-1,-3,0,0,0,0.026315789,-2,-6,0,-1,1,0
-1,0.423076923,-1,-3,0,0,0,0.026315789,-2,-6,0,-1,1,0
-1,0.08974359,-2,-2,0,0,0.117647059,0.289473684,-1,-80,0.888888889,-2,0,1
-1,0.448717949,-1,-3,0,0,0,0.052631579,-1,-334,0.333333333,-1,1,0
-1,0.179487179,-2,-3,0,0,0,0,-2,-59,0.555555556,-3,1,1
-1,0.217948718,-2,-2,0,0,0,0.157894737,-1,-31,0.777777778,-2,0,1
-1,0.269230769,-2,-3,0,0,0,0.026315789,-1,-5,0,-1,1,0
-1,0.230769231,-2,-4,0,0,0,0.026315789,-2,-238,0.888888889,-2,0,0
-2,0.307692308,-2,-3,0,0,0,0.131578947,-2,-5,0.333333333,-1,1,1
-1,0.243589744,-2,-2,0,0,0,0,-2,-205,0.111111111,-1,0,0
-1,0.269230769,-2,-3,0,0,0,0,-1,-80,0,-1,1,0
-2,0.435897436,-1,-3,0,0,0,0.078947368,-2,-68,0,-1,1,0
-1,0.538461538,-1,-1,0,0,0,0.026315789,-2,-6,0,-1,0,0
-1,0.243589744,-2,-4,0,0,0,0.052631579,-2,-41,0,-1,0,0
-1,0.307692308,-2,-3,0,0,0,0.105263158,-1,-95,0,-1,1,1
-1,0.064102564,-3,-2,0,0,0,0.157894737,-1,-3,0.555555556,-3,0,1
-2,0.307692308,-2,-2,0,0,0,0,-2,-32,0,-1,0,1
-2,0.128205128,-2,-3,0,0,0,0.052631579,-1,-5,0.222222222,-1,1,0
-1,0.128205128,-2,-2,0,0,0,0.131578947,-1,-3,0.333333333,-1,0,0
-1,0.256410256,-2,-3,0,0,0,0.315789474,-1,-308,0.444444444,-3,1,0
-2,0.320512821,-2,-2,0,0,0,0.052631579,-1,-12,0.111111111,-1,0,1
-1,0.307692308,-2,-2,0,0,0,0,-1,-46,0.444444444,-3,0,0
-2,0.08974359,-2,-3,0,0,0,0,-2,-6,0.222222222,-1,1,0
-1,0.179487179,-2,-2,0,0,0,0.184210526,-1,-87,0.888888889,-2,0,1
-1,0.038461538,-3,-2,0,0,0,0,-1,-101,0.555555556,-3,0,1
-2,0.217948718,-2,-3,0,0,0,0.026315789,-2,-6,0.444444444,-3,1,0
-1,0.243589744,-2,-3,0,0,0,0,-1,-95,0.444444444,-3,1,0
-2,0.192307692,-2,-2,0,0,0,0.052631579,-1,-98,0.111111111,-1,0,0
-2,0.423076923,-1,-3,0,0,0,0.105263158,-1,-5,0.222222222,-1,1,0
-1,0.269230769,-2,-3,0,0,0,0.078947368,-1,-152,0.333333333,-1,1,0
-1,0.217948718,-2,-4,0,0,0,0.131578947,-2,-133,0.555555556,-3,0,1
-1,0.282051282,-2,-2,0,0,0,0.078947368,-1,-46,0.666666667,-3,0,0
-1,0.179487179,-2,-2,0,0,0,0.447368421,-1,-3,0.777777778,-2,0,1
-1,0,-3,-3,0.25,0,0,0.105263158,-1,-95,0.777777778,-2,1,1
-1,0.179487179,-2,-3,0,0,0,0.078947368,-1,-10,0.555555556,-3,1,1
-1,0.243589744,-2,-1,0,0,0,0,-2,-6,0,-1,0,0
-1,0.179487179,-2,-2,0,0,0,0.263157895,-1,-11,0.555555556,-3,0,1
-1,0.371794872,-1,-3,0,0,0,0.131578947,-2,-29,0.222222222,-1,1,1
-2,0.064102564,-3,-3,0,0,0,0,-2,-190,0.666666667,-3,1,0
-1,0.576923077,-1,-3,0,0,0,0.263157895,-1,-103,0.333333333,-1,1,1
-1,0.256410256,-2,-2,0,0.076923077,0,0.421052632,-1,-235,0.888888889,-2,0,1
-1,0.179487179,-2,-2,0,0,0,0.157894737,-2,-6,0.444444444,-3,0,1
-1,0.166666667,-2,-2,0,0,0,0.105263158,-1,-22,0.777777778,-2,0,1
-1,0.064102564,-3,-2,0,0,0,0,-1,-71,0.222222222,-1,0,0
-1,0.256410256,-2,-4,0,0,0,0.026315789,-2,-25,0.444444444,-3,0,0
-2,0.371794872,-1,-3,0,0,0,0,-2,-6,0,-1,1,0
-1,0.192307692,-2,-3,0,0,0,0.026315789,-1,-5,0.777777778,-2,1,1
-1,0.051282051,-3,-3,0,0,0,0.026315789,-1,-87,0.333333333,-1,1,0
-1,0.102564103,-2,-3,0,0,0,0.026315789,-2,-29,0.222222222,-1,1,0
-1,0.282051282,-2,-3,0,0,0,0,-2,-6,0,-1,1,1
-1,0.230769231,-2,-2,0.5,0,0,0.368421053,-1,-95,0.666666667,-3,0,1
-2,0.602564103,-1,-3,0,0,0,0,-2,-84,0,-1,1,0
-1,0.333333333,-2,-3,0,0,0,0.105263158,-2,-6,0.444444444,-3,1,1
-2,0.051282051,-3,-2,0,0,0,0,-2,-6,0.222222222,-1,0,0
-1,0.205128205,-2,-4,0,0,0,0,-2,-32,0,-1,0,0
-2,0.256410256,-2,-4,0,0,0,0,-1,-11,0,-1,0,0
-2,0.102564103,-2,-3,0,0,0,0.105263158,-1,-49,0.222222222,-1,1,1
-1,0.025641026,-3,-4,0,0,0,0,-2,-6,0.333333333,-1,0,1
-1,0.397435897,-1,-4,0,0,0,0,-1,-101,0,-1,0,0
-1,0.487179487,-1,-2,0,0,0,0.184210526,-1,-87,0.333333333,-1,0,0
-1,0.435897436,-1,-3,0,0,0,0.052631579,-1,-12,0.888888889,-2,1,1
-1,0.08974359,-2,-1,0,0,0,0.052631579,-2,-6,0.111111111,-1,0,1
-1,0.205128205,-2,-2,0,0,0,0.131578947,-1,-225,0,-1,0,0
-1,0.192307692,-2,-2,0,0,0,0.026315789,-2,-6,0,-1,0,1
-1,0.038461538,-3,-2,0,0.076923077,0.117647059,0.026315789,-1,-20,0.666666667,-3,0,0
-1,0.358974359,-1,-2,0,0,0,0.236842105,-1,-21,0.333333333,-1,0,0
-1,0.051282051,-3,-2,0,0,0,0.052631579,-2,-6,0.555555556,-3,0,1
-1,0.5,-1,-3,0,0,0,0.026315789,-2,-84,0.333333333,-1,1,0
-1,0.051282051,-3,-2,0,0,0.058823529,0.052631579,-1,-3,0.222222222,-1,0,1
-2,0.384615385,-1,-3,0,0,0,0.026315789,-2,-68,0,-1,1,1
-1,0.282051282,-2,-2,0,0,0,0.552631579,-1,-148,0.444444444,-3,0,0
-2,0.153846154,-2,-2,0,0,0,0.026315789,-1,-5,0.111111111,-1,0,0
-1,0.038461538,-3,-3,0,0.076923077,0,0.105263158,-2,-6,0.666666667,-3,1,1
-2,0.269230769,-2,-2,0,0.153846154,0,0.578947368,-1,-3,1,-2,0,1
-1,0.115384615,-2,-3,0,0,0,0.342105263,-1,-5,0.555555556,-3,1,1
-2,0.192307692,-2,-3,0,0,0,0,-2,-27,0.555555556,-3,1,1
-1,0.076923077,-3,-2,0,0,0,0,-1,-72,0.222222222,-1,0,0
-1,0.320512821,-2,-2,0,0,0,0,-1,-335,0,-1,0,1
-2,0.346153846,-1,-3,0,0,0,0,-2,-6,0,-1,1,0
-1,0.423076923,-1,-2,0,0,0,0.078947368,-1,-245,0.222222222,-1,0,0
-2,0.217948718,-2,-2,0,0,0,0.052631579,-1,-62,0.111111111,-1,0,1
-1,0.166666667,-2,-2,0,0,0,0.236842105,-2,-6,0.666666667,-3,0,1
-1,0.115384615,-2,-3,0,0,0,0,-2,-6,0.111111111,-1,1,0
-1,0.179487179,-2,-2,0,0,0,0.026315789,-1,-5,0.111111111,-1,0,0
-1,0.397435897,-1,-3,0,0,0,0,-2,-84,0,-1,1,0
-1,0.141025641,-2,-2,0,0,0,0.052631579,-1,-12,0.222222222,-1,0,0
-1,0.064102564,-3,-2,0,0.076923077,0,0.052631579,-1,-41,0.555555556,-3,0,1
-1,0.153846154,-2,-6,0,0,0,0.157894737,-2,-6,0.222222222,-1,0,0
-1,0.474358974,-1,-2,0,0,0,0.315789474,-1,-3,0.555555556,-3,0,1
-1,0.153846154,-2,-3,0,0,0,0,-2,-84,0.333333333,-1,1,0
-1,0.205128205,-2,-2,0,0,0,0.342105263,-1,-49,0.333333333,-1,0,1
-1,0.487179487,-1,-3,0,0,0,0.052631579,-1,-232,0,-1,1,0
-1,0.192307692,-2,-2,0,0,0,0.105263158,-1,-11,0.555555556,-3,0,0
-1,0.128205128,-2,-2,0,0,0,0.026315789,-2,-6,0.111111111,-1,0,0
-1,0.141025641,-2,-2,0,0,0,0.026315789,-1,-232,0.777777778,-2,0,0
-1,0.256410256,-2,-3,0,0,0,0,-2,-174,0,-1,1,0
-1,0.243589744,-2,-3,0,0,0,0,-1,-46,0.222222222,-1,1,0
-2,0.192307692,-2,-3,0,0,0,0,-2,-84,0,-1,1,1
-1,0.153846154,-2,-4,0,0,0,0,-1,-76,0.111111111,-1,0,0
-1,0.423076923,-1,-2,0.05,0,0.058823529,0.5,-1,-66,0.888888889,-2,0,0
-1,0.602564103,-1,-2,0,0,0,0.184210526,-2,-27,0.444444444,-3,0,0
-2,0.179487179,-2,-2,0,0,0,0.026315789,-2,-6,0,-1,0,0
-1,0.256410256,-2,-3,0,0,0,0.131578947,-1,-12,0.666666667,-3,1,1
-1,0.217948718,-2,-2,0,0,0,0.026315789,-1,-55,0.333333333,-1,0,0
-1,0.5,-1,-3,0,0,0,0.026315789,-1,-82,0,-1,1,0
-1,0.102564103,-2,-3,0,0,0,0.026315789,-1,-5,0.222222222,-1,1,0
-2,0.064102564,-3,-4,0,0.230769231,0.058823529,0.184210526,-2,-6,0.777777778,-2,0,1
-2,0.230769231,-2,-2,0.1,0,0,0.105263158,-2,-6,0.555555556,-3,0,1
-2,0.192307692,-2,-4,0,0,0,0.052631579,-1,-206,0.333333333,-1,0,1
-1,0.217948718,-2,-3,0,0,0,0.078947368,-1,-3,0.444444444,-3,1,1
-1,0.192307692,-2,-2,0,0,0,0,-1,-87,0,-1,0,0
-1,0.371794872,-1,-3,0,0,0,0,-2,-6,0,-1,1,0
-2,0.448717949,-1,-4,0,0,0,0,-2,-6,0,-1,0,0
-1,0.166666667,-2,-1,0,0,0,0.157894737,-1,-21,0.444444444,-3,0,0
-1,0.217948718,-2,-3,0,0,0,0.026315789,-2,-63,0.333333333,-1,1,1
-2,0.230769231,-2,-2,0,0,0,0.026315789,-1,-3,0.222222222,-1,0,1
-2,0.08974359,-2,-3,0,0,0,0,-2,-6,0.222222222,-1,1,0
-1,0.435897436,-1,-4,0,0,0,0.263157895,-1,-2,0.555555556,-3,0,0
-1,0.064102564,-3,-4,0,0,0,0.078947368,-2,-6,0.666666667,-3,0,1
-1,0.205128205,-2,-2,0,0,0,0.184210526,-2,-59,0.222222222,-1,0,0
-1,0.423076923,-1,-3,0,0,0,0.157894737,-1,-3,0.222222222,-1,1,1
-1,0.076923077,-3,-2,0,0,0.235294118,0.210526316,-1,-87,0.777777778,-2,0,1
-1,0.179487179,-2,-3,0,0,0,0,-1,-7,0.111111111,-1,1,1
-1,0.320512821,-2,-2,0,0,0,0.210526316,-1,-66,0.666666667,-3,0,1
-1,0.346153846,-1,-2,0.05,0,0.058823529,0.526315789,-2,-5,0.666666667,-3,0,0
-1,0.307692308,-2,-2,0,0,0,0.263157895,-2,-33,0.444444444,-3,0,1
-1,0.051282051,-3,-2,0,0,0,0.026315789,-1,-12,0.666666667,-3,0,1
-1,0.397435897,-1,-2,0,0,0,0.105263158,-1,-3,0.333333333,-1,0,0
-1,0.307692308,-2,-2,0,0,0,0,-1,-14,0,-1,0,1
-1,0.282051282,-2,-3,0,0,0,0,-2,-59,0.777777778,-2,1,1
-1,0.08974359,-2,-2,0,0.076923077,0,0.052631579,-1,-72,0.666666667,-3,0,1
-1,0.08974359,-2,-3,0,0,0,0,-2,-29,0.444444444,-3,1,1
-1,0.064102564,-3,-2,0,0,0,0,-1,-46,0.444444444,-3,0,0
-1,0.038461538,-3,-3,0,0,0,0.052631579,-1,-11,0.666666667,-3,1,1
-1,0.166666667,-2,-3,0,0,0,0.078947368,-2,-6,0.444444444,-3,1,0
-2,0.128205128,-2,-2,0,0,0,0,-2,-6,0.111111111,-1,0,0
-1,0.076923077,-3,-2,0,0,0,0.289473684,-1,-12,0.888888889,-2,0,1
-1,0.346153846,-1,-3,0,0,0,0,-1,-135,0,-1,1,0
-1,0.064102564,-3,-2,0,0,0,0.052631579,-2,-6,0.333333333,-1,0,1
-1,0.269230769,-2,-2,0,0,0,0.184210526,-1,-41,0.777777778,-2,0,1
-1,0.08974359,-2,-3,0,0,0,0.052631579,-1,-175,0.333333333,-1,1,0
-1,0.076923077,-3,-2,0,0.076923077,0,0.026315789,-1,-12,0.111111111,-1,0,0
-1,0.358974359,-1,-3,0,0,0,0.026315789,-1,-5,0,-1,1,0
-1,0.371794872,-1,-3,0,0,0,0.078947368,-1,-101,0,-1,1,0
-1,0.461538462,-1,-3,0,0,0,0.052631579,-2,-73,0.333333333,-1,1,1
-1,0.051282051,-3,-2,0,0,0.058823529,0.026315789,-2,-27,0.333333333,-1,0,1
-2,0.205128205,-2,-3,0,0,0,0,-2,-6,0.111111111,-1,1,0
-1,0.192307692,-2,-3,0,0,0,0,-2,-68,0,-1,1,1
-1,0.115384615,-2,-3,0,0,0,0.026315789,-2,-234,0.555555556,-3,1,0
-1,0.141025641,-2,-2,0,0,0.058823529,0.421052632,-1,-80,1,-2,0,1
-1,0.205128205,-2,-4,0,0,0,0.078947368,-2,-6,0.111111111,-1,0,0
-1,0.179487179,-2,-2,0,0,0,0.026315789,-1,-13,0.444444444,-3,0,0
-1,0.141025641,-2,-2,0,0,0,0,-2,-6,0.555555556,-3,0,0
-2,0.08974359,-2,-3,0,0,0,0.052631579,-2,-336,0.222222222,-1,1,1
-1,0.205128205,-2,-3,0,0,0,0.421052632,-1,-46,0.555555556,-3,1,1
-2,0.474358974,-1,-2,0,0,0,0.026315789,-1,-21,0,-1,0,0
-1,0.115384615,-2,-2,0,0,0,0,-1,-41,0.333333333,-1,0,1
-1,0.102564103,-2,-2,0,0,0,0,-2,-5,0.222222222,-1,0,0
-1,0.269230769,-2,-2,0.1,0.153846154,0.058823529,0.5,-1,-13,0.888888889,-2,0,1
-1,0.076923077,-3,-2,0,0,0,0.026315789,-1,-286,0.666666667,-3,0,0
-1,0.141025641,-2,-3,0,0,0,0,-2,-6,0.111111111,-1,1,0
-2,0.166666667,-2,-3,0,0,0,0.078947368,-1,-3,0.666666667,-3,1,1
-1,0.41025641,-1,-2,0,0,0,0.342105263,-1,-12,0,-1,0,1
-1,0.08974359,-2,-4,0,0,0,0.052631579,-1,-12,0.444444444,-3,0,1
-1,0.166666667,-2,-2,0,0,0,0.105263158,-1,-5,0.444444444,-3,0,1
-1,0.166666667,-2,-1,0,0,0,0,-2,-6,0.111111111,-1,0,0
-1,0.102564103,-2,-3,0.05,0,0,0.052631579,-1,-4,0.555555556,-3,1,0
-1,0.461538462,-1,-3,0,0,0,0.052631579,-1,-5,0.111111111,-1,1,0
-1,0.192307692,-2,-2,0,0,0,0.368421053,-1,-3,0.777777778,-2,0,1
-1,0.051282051,-3,-2,0,0,0,0,-2,-6,0.333333333,-1,0,1
-1,0.217948718,-2,-2,0,0.076923077,0,0.210526316,-1,-13,0.888888889,-2,0,0
-2,0.153846154,-2,-1,0,0,0,0.105263158,-1,-5,0.666666667,-3,0,1
-1,0.08974359,-2,-2,0,0,0,0,-1,-11,0.111111111,-1,0,0
-1,0.08974359,-2,-2,0,0,0,0,-1,-337,0.444444444,-3,0,0
-1,0.333333333,-2,-2,0,0,0,0,-1,-16,0.111111111,-1,0,1
-2,0.141025641,-2,-3,0,0,0,0.052631579,-1,-31,0.666666667,-3,1,1
-1,0.358974359,-1,-3,0,0,0,0.052631579,-1,-5,0.222222222,-1,1,1
-1,0.448717949,-1,-3,0,0,0,0,-2,-6,0,-1,1,0
-1,0.076923077,-3,-2,0,0,0,0.052631579,-1,-13,0.666666667,-3,0,1
