a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a
0.191780822,-2,0.097299271,-8,0.2,-2,-11,-2,-1,-1,0,0,0.397959184,-1,1,0
0.095890411,-3,0.201647794,-6,0.6,-4,-1,-4,-2,-2,0,0,0.448979592,-1,0,0
0.246575342,-3,0.107698092,-6,0.6,-1,-11,-4,-1,-1,0,0,0.397959184,-1,1,0
0.123287671,-3,0.202407175,-1,0.8,-1,-2,-1,-1,-2,0,0,0.397959184,-1,1,0
0.342465753,-6,0.292153432,-9,1,-2,-4,-2,-1,-1,0,0,0.448979592,-1,1,1
0.191780822,-3,0.094080912,-2,0.533333333,-2,-11,-2,-1,-1,0,0,0.448979592,-1,1,0
0.397260274,-3,0.096619431,-1,0.8,-2,-7,-2,-1,-1,0,0,0.397959184,-1,1,1
0.287671233,-1,0.203108089,-1,0.8,-2,-2,-2,-1,-1,0,0,0.367346939,-1,1,0
0.465753425,-3,0.182859757,-1,0.8,-2,-8,-2,-1,-1,0,0,0.397959184,-9,1,0
0.136986301,-3,0.130104913,-2,0.533333333,-2,-9,-2,-1,-1,0,0,0.397959184,-1,1,0
0.068493151,-3,0.263561433,-6,0.6,-2,-7,-2,-1,-1,0,0,0.479591837,-1,1,1
0.109589041,-3,0.119147264,-1,0.8,-1,-3,-4,-1,-1,0,0,0.397959184,-1,1,0
0.561643836,-2,0.014808258,-1,0.8,-2,-2,-2,-1,-1,0,0,0.704081633,-1,1,1
0.082191781,-3,0.019672508,-6,0.6,-1,-4,-1,-1,-1,0,0,0.448979592,-1,1,0
0.630136986,-3,0.063320906,-12,0.133333333,-7,-5,-6,-3,-2,0,0,0.183673469,-12,0,0
0.082191781,-3,0.026837334,-5,0.266666667,-5,-5,-1,-1,-1,0,0,0.397959184,-1,1,0
0.465753425,-3,0.141340616,-4,0.866666667,-2,-6,-2,-1,-1,0.150241502,0,0.5,-1,1,1
0.794520548,-3,0.039518375,-14,0,-1,-14,-1,-3,-2,0,0,0.479591837,-12,0,0
0.479452055,-3,0.141636346,-6,0.6,-3,-6,-5,-1,-2,0,0,0.5,-1,1,0
0.712328767,-3,0.179354506,-2,0.533333333,-2,-6,-2,-1,-1,0,0,0.091836735,-1,1,0
0.315068493,-4,0.256962234,-2,0.533333333,-1,-1,-5,-2,-2,0,0,0.397959184,-1,0,0
0.232876712,-3,0.274825689,-9,1,-2,-4,-2,-1,-1,0,0,0.5,-1,1,1
0.054794521,-1,0.017313466,-6,0.6,-1,-4,-1,-1,-2,0,0,0.071428571,-1,1,0
0.178082192,-3,0.049654778,-1,0.8,-1,-4,-6,-1,-2,0,0,0.397959184,-1,1,0
0.397260274,-3,0.091010758,-12,0.133333333,-2,-7,-2,-4,-1,0,0.436639118,0.397959184,-1,0,0
0.054794521,-3,0.116243671,-6,0.6,-1,-1,-4,-1,-2,0,0,0.153061224,-1,1,0
0.369863014,-3,0.120662626,-2,0.533333333,-2,-9,-2,-1,-1,0,0,0.397959184,-1,1,0
0.465753425,-1,0.062663501,-2,0.533333333,-2,-1,-3,-1,-2,0.039080391,0,0.397959184,-1,1,0
0.315068493,-3,0.059487972,-2,0.533333333,-3,-1,-1,-1,-2,0,0,0.316326531,-1,1,0
0.219178082,-1,0.109626795,-2,0.533333333,-2,-12,-2,-1,-1,0,0,0.367346939,-1,1,0
0.068493151,-2,0.233757961,-2,0.533333333,-2,-11,-2,-1,-1,0,0,0.602040816,-1,1,0
0.082191781,-3,0.046914346,-2,0.533333333,-2,-2,-2,-1,-1,0,0,0.295918367,-1,1,0
0.794520548,-2,0.139198442,-6,0.6,-4,-11,-1,-1,-1,0,0,0.295918367,-1,1,0
0.520547945,-3,0.11269355,-3,0.4,-7,-3,-5,-1,-2,0,0,0.397959184,-1,1,0
0.383561644,-3,0.091628732,-6,0.6,-3,-11,-1,-1,-1,0.278282783,0,0.56122449,-1,1,1
0.191780822,-3,0.12529437,-2,0.533333333,-1,-5,-4,-1,-1,0,0,0.234693878,-1,1,0
0.438356164,-3,0.151479738,-2,0.533333333,-2,-1,-2,-1,-1,0,0,0.397959184,-1,1,1
0.123287671,-5,0.104349883,-1,0.8,-1,-4,-1,-1,-2,0,0,0.397959184,-1,1,0
0.602739726,-3,0.100053979,-4,0.866666667,-2,-6,-2,-1,-1,0.03103031,0,0.5,-1,1,0
0.369863014,-3,0.063779118,-4,0.866666667,-2,-1,-2,-1,-1,0.039080391,0,0.5,-1,1,0
0.150684932,-5,0.161859523,-6,0.6,-1,-1,-5,-2,-2,0,0,0.397959184,-1,0,0
0.465753425,-3,0.196344368,-2,0.533333333,-3,-5,-6,-2,-2,0,0,0.295918367,-1,0,0
0.369863014,-6,0.034578663,-9,1,-2,-4,-2,-1,-1,0,0,0.602040816,-1,1,0
0.095890411,-3,0.047161807,-1,0.8,-1,-2,-1,-1,-1,0,0,0.397959184,-1,1,0
0.397260274,-6,0.212299515,-6,0.6,-2,-2,-2,-1,-1,0,0,0.397959184,-1,1,1
0.260273973,-3,0.047386154,-2,0.533333333,-7,-5,-5,-3,-2,0,0,0.193877551,-1,0,0
0.082191781,-3,0.106259552,-15,0.466666667,-1,-5,-1,-1,-2,0,0,0.37755102,-1,1,0
0.109589041,-3,0.131960874,-8,0.2,-2,-3,-2,-1,-1,0,0,0.397959184,-5,1,0
0.424657534,-3,0.072031006,-6,0.6,-2,-6,-2,-2,-1,0,0,0.071428571,-1,0,0
0.01369863,-3,0.218837529,-3,0.4,-1,-5,-6,-2,-2,0,0,0.234693878,-1,0,0
0.109589041,-3,0.135120087,-2,0.533333333,-1,-11,-6,-1,-1,0,0,0.397959184,-1,1,0
0.02739726,-3,0.01923945,-2,0.533333333,-1,-7,-4,-1,-1,0.021760218,0,0.448979592,-1,1,0
0.219178082,-3,0.151350569,-2,0.533333333,-1,-1,-4,-1,-1,0,0,0.346938776,-1,1,0
0.342465753,-3,0.099353065,-2,0.533333333,-3,-5,-5,-1,-2,0,0,0.397959184,-1,1,0
0.068493151,-3,0.081624218,-6,0.6,-1,-1,-4,-1,-2,0,0,0.397959184,-1,1,0
0.260273973,-3,0.144926768,-1,0.8,-2,-4,-2,-1,-1,0,0,0.397959184,-1,1,1
0.219178082,-3,0.109067968,-2,0.533333333,-1,-3,-4,-1,-1,0,0,0.397959184,-1,1,0
0.232876712,-2,0.024432062,-2,0.533333333,-2,-2,-2,-1,-1,0,0,0.704081633,-1,1,0
0.219178082,-3,0.12795866,-4,0.866666667,-2,-4,-2,-1,-1,0,0,0.448979592,-1,1,0
0.616438356,-2,0.101009153,-11,0.933333333,-2,-4,-2,-1,-1,0,0,0.142857143,-1,1,1
0.178082192,-3,0.11493634,-6,0.6,-1,-2,-4,-2,-2,0,0,0.397959184,-1,0,0
0.068493151,-3,0.251427662,-6,0.6,-1,-1,-4,-1,-2,0,0,0.397959184,-1,1,0
0.232876712,-3,0.038544845,-10,0.666666667,-3,-11,-1,-1,-1,0,0,0.397959184,-1,1,0
0.356164384,-3,0.116304856,-2,0.533333333,-7,-9,-5,-1,-2,0,0,0.602040816,-1,1,0
0.109589041,-3,0.110804957,-1,0.8,-1,-11,-4,-1,-1,0,0,0.397959184,-1,1,0
0.246575342,-3,0.067129365,-2,0.533333333,-7,-5,-4,-1,-2,0,0,0.397959184,-1,1,0
0.150684932,-3,0.083978501,-7,0.733333333,-1,-5,-1,-2,-2,0,0,0.397959184,-1,0,0
0.150684932,-3,0.016351493,-6,0.6,-3,-6,-5,-1,-2,0,0,0.448979592,-1,1,0
0.109589041,-3,0.19126529,-2,0.533333333,-1,-3,-5,-2,-2,0,0,0.244897959,-1,0,0
0.315068493,-3,0.268501145,-2,0.533333333,-2,-11,-2,-1,-1,0,0,0.397959184,-1,1,1
0.246575342,-3,0.164429996,-5,0.266666667,-2,-11,-2,-5,-1,0,0,0.397959184,-5,0,0
0.424657534,-2,0.111503152,-8,0.2,-1,-8,-1,-1,-1,0,0,0.5,-1,1,0
0.630136986,-2,0.112602452,-2,0.533333333,-2,-11,-2,-1,-1,0.022900229,0,0.193877551,-1,1,0
0.191780822,-3,0.153993104,-1,0.8,-2,-1,-3,-1,-2,0,0,0.397959184,-1,1,1
0.260273973,-3,0.269396493,-7,0.733333333,-2,-11,-2,-1,-1,0,0,0.448979592,-1,1,0
0.301369863,-3,0.113463808,-6,0.6,-2,-9,-2,-1,-1,0,0,0.397959184,-1,1,0
0.095890411,-3,0.12411349,-2,0.533333333,-1,-5,-4,-2,-2,0,0,0.397959184,-1,0,0
0.205479452,-5,0.098860861,-1,0.8,-1,-4,-1,-1,-1,0,0,0.346938776,-1,1,0
0.397260274,-3,0.14364731,-14,0,-2,-9,-3,-1,-2,0,0,0.397959184,-5,1,0
0.02739726,-3,0.111750613,-2,0.533333333,-1,-6,-4,-1,-1,0,0,0.346938776,-1,1,0
0.178082192,-3,0.176010377,-6,0.6,-1,-10,-1,-3,-1,0,0,0.397959184,-1,0,0
0.246575342,-3,0.226877308,-10,0.666666667,-1,-11,-1,-1,-1,0,0,0.397959184,-1,1,0
0.219178082,-3,0.041740769,-2,0.533333333,-2,-7,-2,-1,-1,0,0,0.551020408,-1,1,0
0.109589041,-3,0.081311491,-2,0.533333333,-5,-11,-1,-1,-1,0,0,0.397959184,-1,1,0
0.643835616,-5,0.048246831,-2,0.533333333,-2,-5,-2,-3,-1,0,0,0.346938776,-1,0,1
0.01369863,-3,0.056232222,-2,0.533333333,-1,-5,-4,-3,-2,0,0,0.193877551,-1,0,0
0.575342466,-3,0.24082353,-3,0.4,-2,-11,-2,-1,-1,0,0,0.397959184,-1,1,0
0.383561644,-1,0.015135261,-2,0.533333333,-3,-12,-5,-2,-2,0,0,0.397959184,-1,0,0
0.178082192,-3,0.109077485,-9,1,-1,-4,-1,-1,-2,0,0,0.142857143,-1,1,0
0.095890411,-3,0.146167474,-12,0.133333333,-1,-9,-6,-1,-2,0,0,0.397959184,-5,1,0
0.068493151,-3,0.155780401,-2,0.533333333,-1,-5,-5,-1,-2,0,0,0.346938776,-1,1,0
0.438356164,-6,0.049582035,-6,0.6,-2,-11,-2,-3,-1,0,0,0.56122449,-1,0,1
0.246575342,-3,0.103865838,-15,0.466666667,-2,-9,-2,-1,-1,0,0,0.397959184,-1,1,0
0.424657534,-5,0.073322701,-4,0.866666667,-1,-4,-5,-1,-2,0,0.316804408,0.397959184,-1,1,0
0.01369863,-3,0.127703721,-15,0.466666667,-1,-6,-4,-1,-2,0,0,0.193877551,-1,1,0
0.246575342,-3,0.010948811,-6,0.6,-2,-3,-2,-1,-1,0,0,0.397959184,-1,1,0
0.136986301,-3,0.104946102,-2,0.533333333,-1,-2,-4,-1,-1,0,0,0.397959184,-1,1,0
0.150684932,-3,0.101047904,-1,0.8,-1,-11,-1,-2,-1,0,0,0.602040816,-1,0,0
0.123287671,-3,0.085215808,-6,0.6,-1,-5,-4,-2,-2,0,0,0.5,-1,0,0
0.369863014,-3,0.121427445,-1,0.8,-2,-4,-2,-1,-1,0,0.424242424,0.397959184,-1,1,1
0.301369863,-3,0.242577515,-2,0.533333333,-5,-9,-1,-2,-1,0,0,0.397959184,-1,0,0
0.315068493,-1,0.093320851,-1,0.8,-3,-11,-1,-1,-1,0,0,0.397959184,-1,1,0
0.726027397,-2,0.015324936,-1,0.8,-2,-4,-2,-1,-1,0.200512005,0,0.346938776,-1,1,1
0.232876712,-3,0.175510015,-4,0.866666667,-1,-2,-5,-1,-2,0,0,0.5,-1,1,0
0.232876712,-3,0.114642649,-7,0.733333333,-3,-1,-1,-2,-1,0,0,0.397959184,-1,0,0
0.671232877,-3,0.150226794,-6,0.6,-2,-2,-2,-1,-1,0,0,0.5,-1,1,0
0.315068493,-3,0.114465211,-2,0.533333333,-5,-7,-5,-2,-1,0,0,0.397959184,-1,0,0
0.602739726,-2,0.137206513,-2,0.533333333,-2,-2,-2,-1,-1,0,0.433195592,0.397959184,-1,1,1
0.575342466,-2,0.056215906,-8,0.2,-2,-11,-2,-1,-1,0,0,0.397959184,-1,1,0
0.410958904,-3,0.118504136,-2,0.533333333,-2,-9,-2,-1,-1,0,0,0.397959184,-1,1,1
0.219178082,-1,0.073066401,-1,0.8,-2,-4,-2,-1,-1,0,0,0.602040816,-1,1,1
0.01369863,-3,0.077164472,-3,0.4,-1,-5,-6,-1,-1,0,0,0.193877551,-1,1,0
0.109589041,-3,0.068375511,-5,0.266666667,-1,-11,-5,-1,-1,0.009140091,0,0.397959184,-1,1,0
0.068493151,-3,0.222618795,-6,0.6,-1,-1,-1,-1,-1,0,0,0.193877551,-1,1,0
0.315068493,-5,0.104099703,-1,0.8,-2,-12,-2,-2,-1,0,0,0.397959184,-1,0,1
0.178082192,-3,0.089373025,-7,0.733333333,-3,-1,-4,-1,-2,0,0.404499541,0.397959184,-1,1,0
0.767123288,-2,0.060329613,-8,0.2,-2,-8,-2,-1,-1,0.064180642,0,1,-1,1,1
0.383561644,-2,0.184621221,-8,0.2,-2,-11,-2,-1,-1,0,0,0.091836735,-1,1,0
0.082191781,-3,0.111029984,-3,0.4,-1,-1,-5,-2,-1,0,0,0.346938776,-1,0,0
0.315068493,-3,0.154143348,-1,0.8,-2,-6,-2,-1,-1,0,0,0.448979592,-1,1,1
0.301369863,-3,0.139177367,-1,0.8,-2,-2,-2,-1,-1,0,0.453856749,0.397959184,-1,1,1
0.082191781,-3,0.252140134,-6,0.6,-2,-3,-2,-1,-1,0,0,0.397959184,-1,1,0
0.465753425,-3,0.1195035,-2,0.533333333,-3,-11,-4,-2,-1,0,0,0.397959184,-1,0,0
0.493150685,-3,0.123065857,-2,0.533333333,-2,-8,-2,-1,-1,0,0,0.448979592,-1,1,0
0.095890411,-3,0.122956403,-1,0.8,-1,-10,-1,-1,-1,0,0,0.346938776,-1,1,0
0.493150685,-3,0.111410694,-1,0.8,-3,-2,-5,-1,-1,0,0,0.397959184,-1,1,0
0.438356164,-2,0.025732595,-9,1,-2,-4,-2,-1,-1,0,0,0.602040816,-1,1,0
0.232876712,-3,0.161565153,-2,0.533333333,-2,-11,-2,-1,-1,0,0,0.397959184,-1,1,0
0.273972603,-2,0.113334639,-2,0.533333333,-2,-11,-2,-1,-1,0,0,0.469387755,-1,1,0
0.315068493,-1,0.256956795,-10,0.666666667,-2,-11,-2,-1,-1,0,0,0.397959184,-1,1,0
0.082191781,-1,0.106273828,-6,0.6,-1,-4,-4,-1,-2,0,0,0.051020408,-1,1,0
0.260273973,-3,0.109855901,-4,0.866666667,-1,-1,-1,-1,-1,0.135501355,0,0.5,-1,1,1
0.246575342,-3,0.178378937,-1,0.8,-1,-10,-1,-3,-2,0.046500465,0,0.397959184,-1,0,0
0.493150685,-4,0.062558126,-1,0.8,-3,-2,-5,-2,-2,0,0,0.5,-1,0,1
0.342465753,-5,0.159563027,-6,0.6,-3,-7,-1,-1,-1,0,0,0.653061224,-1,1,1
0.205479452,-3,0.105153453,-4,0.866666667,-2,-2,-3,-1,-2,0,0,0.397959184,-1,1,0
0.219178082,-3,0.072356649,-2,0.533333333,-3,-1,-4,-5,-2,0,0,0.653061224,-1,0,0
0.575342466,-3,0.068601897,-2,0.533333333,-1,-11,-1,-2,-1,0,0,0.602040816,-1,0,0
0.260273973,-3,0.104471575,-6,0.6,-2,-9,-2,-1,-1,0,0,0.43877551,-1,1,0
0.273972603,-2,0.170977527,-11,0.933333333,-2,-4,-2,-1,-1,0,0,0.397959184,-2,1,1
0.191780822,-3,0.134924973,-6,0.6,-1,-6,-1,-1,-1,0,0,0.448979592,-1,1,0
0.397260274,-3,0.021008392,-1,0.8,-2,-12,-2,-1,-1,0,0,0.397959184,-1,1,0
0.369863014,-1,0.049977021,-1,0.8,-1,-4,-1,-3,-2,0,0,0.37755102,-1,0,0
0.136986301,-3,0.067293886,-1,0.8,-2,-2,-2,-1,-1,0,0.340909091,0.602040816,-1,1,1
0.164383562,-2,0.209709328,-2,0.533333333,-1,-8,-1,-1,-1,0,0,0.397959184,-1,1,0
0.301369863,-3,0.035088542,-6,0.6,-2,-2,-2,-1,-1,0,0,0.397959184,-1,1,0
0.616438356,-2,0.068940457,-2,0.533333333,-2,-8,-2,-1,-1,0,0,0.653061224,-1,1,0
0.342465753,-3,0.269306754,-2,0.533333333,-1,-2,-5,-2,-2,0,0,0.244897959,-1,0,0
0.589041096,-5,0.129368647,-4,0.866666667,-2,-4,-2,-1,-1,0,0,0.479591837,-1,1,1
0.246575342,-3,0.183241147,-1,0.8,-1,-2,-1,-1,-2,0,0,0.397959184,-1,1,0
0.301369863,-3,0.286803097,-6,0.6,-1,-9,-1,-1,-1,0,0,0.397959184,-1,1,0
0.232876712,-6,0.068639288,-7,0.733333333,-2,-1,-3,-1,-2,0,0,0.357142857,-1,1,0
0.068493151,-3,0.101006434,-6,0.6,-1,-1,-6,-2,-1,0,0,0.214285714,-1,0,0
0.369863014,-3,0.044707588,-10,0.666666667,-2,-11,-2,-1,-1,0,0,0.397959184,-1,1,1
0.369863014,-1,0.259228818,-2,0.533333333,-3,-1,-1,-1,-2,0,0,0.397959184,-1,1,0
0.438356164,-5,0.099169508,-1,0.8,-3,-2,-5,-1,-2,0,0.143480257,0.397959184,-1,1,0
0.054794521,-3,0.0991192,-2,0.533333333,-1,-9,-1,-1,-1,0,0,0.5,-1,1,0
0.479452055,-3,0.124495559,-3,0.4,-5,-3,-5,-1,-1,0,0,0.397959184,-1,1,0
0.301369863,-5,0.080975651,-1,0.8,-2,-4,-2,-1,-1,0,0.433195592,0.397959184,-1,1,1
0.082191781,-3,0.120005901,-1,0.8,-1,-4,-4,-1,-1,0,0,0.397959184,-1,1,0
0.506849315,-3,0.060545802,-2,0.533333333,-2,-11,-2,-1,-1,0,0,0.489795918,-1,1,0
0.191780822,-3,0.077993876,-2,0.533333333,-3,-5,-1,-1,-2,0,0,0.244897959,-1,1,0
0.178082192,-1,0.188252922,-4,0.866666667,-1,-1,-1,-2,-2,0,0,0.193877551,-1,0,0
0.054794521,-3,0.183548434,-6,0.6,-1,-6,-4,-1,-1,0,0,0.397959184,-1,1,0
0.287671233,-5,0.105602827,-1,0.8,-2,-12,-2,-3,-1,0,0,0.397959184,-12,0,1
0.465753425,-3,0.107169856,-6,0.6,-2,-7,-2,-1,-1,0,0,0.397959184,-1,1,1
0.232876712,-2,0.207620182,-9,1,-2,-4,-2,-1,-1,0,0,0.5,-1,1,1
0.068493151,-3,0.128770388,-1,0.8,-1,-2,-5,-1,-2,0,0,0.295918367,-1,1,0
0.123287671,-3,0.137065787,-1,0.8,-1,-2,-1,-1,-1,0,0.453168044,0.551020408,-1,1,0
0.123287671,-3,0.103945379,-6,0.6,-1,-5,-1,-1,-2,0,0,0.346938776,-1,1,0
0.328767123,-3,0.097079003,-6,0.6,-2,-11,-2,-1,-1,0,0,0.397959184,-1,1,1
0.246575342,-3,0.086200215,-1,0.8,-2,-6,-2,-1,-1,0,0,0.397959184,-1,1,1
0.136986301,-5,0.209688933,-6,0.6,-1,-7,-4,-1,-1,0,0,0.397959184,-1,1,0
0.657534247,-3,0.276360086,-6,0.6,-2,-12,-2,-1,-1,0,0,0.397959184,-1,1,0
0.191780822,-3,0.07455185,-3,0.4,-2,-8,-2,-1,-1,0,0,0.653061224,-5,1,0
0.383561644,-6,0.093692044,-11,0.933333333,-2,-4,-2,-1,-1,0,0,0.346938776,-1,1,1
0.273972603,-2,0.227875992,-7,0.733333333,-2,-7,-2,-1,-1,0,0,0.5,-1,1,1
0.410958904,-3,0.105010007,-2,0.533333333,-2,-7,-2,-1,-1,0,0.433195592,0.448979592,-1,1,1
0.410958904,-6,0.127762187,-7,0.733333333,-2,-2,-2,-1,-1,0,0,0.5,-1,1,1
0.219178082,-3,0.338388618,-2,0.533333333,-2,-4,-2,-1,-1,0,0,0.397959184,-1,1,0
0.315068493,-3,0.070861003,-13,0.333333333,-2,-11,-2,-2,-1,0,0,0.397959184,-1,0,0
0.287671233,-3,0.122501591,-6,0.6,-2,-11,-2,-3,-1,0,0,0.397959184,-12,0,1
0.054794521,-3,0.012891791,-6,0.6,-1,-6,-1,-1,-1,0,0,0.397959184,-1,1,0
0.315068493,-3,0.142615994,-2,0.533333333,-2,-1,-2,-1,-1,0,0,0.397959184,-5,1,0
0.219178082,-3,0.255730365,-2,0.533333333,-3,-7,-1,-2,-1,0,0,0.551020408,-1,0,0
0.164383562,-3,0.06021744,-6,0.6,-1,-10,-1,-1,-1,0,0,0.520408163,-1,1,0
0.328767123,-3,0.063779118,-6,0.6,-5,-7,-1,-1,-1,0,0,0.346938776,-1,1,0
0.04109589,-1,0.017477987,-6,0.6,-1,-2,-4,-1,-1,0,0,0.540816327,-1,1,0
0.232876712,-2,0.178425166,-13,0.333333333,-2,-8,-2,-1,-1,0,0,0.397959184,-1,1,0
0.835616438,-6,0.252541919,-1,0.8,-2,-2,-2,-1,-1,0.093860939,0,0.448979592,-1,1,1
0.397260274,-3,0.150840689,-2,0.533333333,-2,-11,-2,-1,-1,0,0,0.397959184,-1,1,1
0.315068493,-3,0.07446755,-10,0.666666667,-2,-4,-2,-1,-1,0,0,0.397959184,-1,1,1
0.575342466,-3,0.016862732,-6,0.6,-2,-2,-2,-1,-1,0,0,0.397959184,-1,1,1
0.082191781,-3,0.138088945,-2,0.533333333,-1,-3,-1,-1,-1,0,0,0.397959184,-1,1,0
0.082191781,-3,0.253536524,-6,0.6,-1,-1,-4,-1,-1,0,0,0.234693878,-1,1,0
0.410958904,-2,0.160316968,-6,0.6,-2,-11,-2,-1,-1,0,0,0.295918367,-1,1,0
0.191780822,-5,0.022779373,-1,0.8,-2,-5,-2,-1,-1,0,0,0.37755102,-1,1,1
0.342465753,-2,0.101288567,-6,0.6,-2,-3,-2,-1,-1,0,0,0.56122449,-1,1,1
0.397260274,-5,0.090233702,-2,0.533333333,-3,-4,-1,-1,-2,0,0,0.397959184,-1,1,0
0.164383562,-3,0.120328825,-2,0.533333333,-3,-9,-1,-1,-1,0,0,0.43877551,-1,1,0
0.054794521,-3,0.11730286,-2,0.533333333,-2,-1,-2,-1,-1,0,0,0.397959184,-1,1,0
0.520547945,-3,0.135863151,-2,0.533333333,-2,-11,-2,-1,-1,0,0,0.397959184,-1,1,1
0.287671233,-3,0.100992157,-10,0.666666667,-1,-10,-4,-1,-2,0,0,0.397959184,-1,1,0
0.369863014,-1,0.069454415,-4,0.866666667,-2,-2,-2,-1,-1,0,0,0.397959184,-1,1,0
0.602739726,-2,0.257608081,-6,0.6,-3,-2,-1,-1,-1,0,0,0.5,-1,1,1
0.287671233,-1,0.088207781,-1,0.8,-1,-2,-4,-1,-1,0,0,0.397959184,-1,1,0
0.452054795,-6,0.07455117,-1,0.8,-2,-4,-2,-1,-1,0,0,0.448979592,-26,1,1
0.493150685,-3,0.163512213,-4,0.866666667,-2,-4,-2,-1,-1,0,0,0.397959184,-1,1,1
0.273972603,-3,0.152652461,-2,0.533333333,-2,-9,-2,-2,-1,0,0,0.357142857,-1,0,1
0.438356164,-3,0.182113974,-4,0.866666667,-2,-2,-2,-1,-1,0,0,0.448979592,-1,1,1
0.178082192,-3,0.041740769,-6,0.6,-2,-9,-2,-1,-1,0,0,0.397959184,-1,1,1
0.02739726,-3,0.162544801,-10,0.666666667,-1,-4,-4,-1,-2,0,0,0.397959184,-1,1,0
0.575342466,-2,0.126090462,-2,0.533333333,-3,-4,-1,-1,-1,0,0,0.193877551,-8,1,0
0.356164384,-3,0.08973402,-1,0.8,-2,-2,-2,-1,-1,0,0,0.397959184,-1,1,0
0.164383562,-5,0.087477633,-1,0.8,-2,-4,-2,-1,-1,0,0,0.602040816,-1,1,0
0.438356164,-3,0.0581888,-11,0.933333333,-2,-4,-2,-1,-1,0,0,0.448979592,-1,1,0
0.260273973,-3,0.062116231,-2,0.533333333,-3,-7,-1,-1,-1,0,0,0.5,-1,1,0
0.123287671,-3,0.115166126,-3,0.4,-1,-5,-4,-2,-1,0.010550106,0,0.316326531,-1,0,0
0.01369863,-3,0.093883758,-6,0.6,-1,-6,-1,-1,-2,0,0,0.193877551,-1,1,0
0.589041096,-3,0.192728983,-6,0.6,-7,-6,-1,-1,-2,0,0,0.142857143,-1,1,0
0.356164384,-3,0.091933979,-2,0.533333333,-3,-1,-5,-1,-2,0,0,0.397959184,-1,1,0
0.342465753,-3,0.087887576,-2,0.533333333,-1,-5,-4,-1,-2,0,0,0.397959184,-1,1,0
0.328767123,-3,0.115627736,-2,0.533333333,-3,-6,-1,-1,-1,0,0,0.5,-1,1,0
0.520547945,-2,0.159811168,-4,0.866666667,-2,-4,-2,-1,-1,0,0.453856749,0.397959184,-1,1,1
0.191780822,-3,0.125554749,-1,0.8,-1,-1,-4,-1,-2,0,0,0.397959184,-1,1,0
0.04109589,-3,0.100155955,-6,0.6,-1,-3,-4,-1,-1,0,0,0.397959184,-1,1,0
0.273972603,-3,0.067119168,-4,0.866666667,-2,-2,-2,-1,-1,0,0,0.397959184,-1,1,1
0.465753425,-2,0.09666906,-6,0.6,-2,-11,-2,-1,-1,0,0,0.551020408,-1,1,0
0.150684932,-3,0.090956371,-6,0.6,-2,-6,-2,-1,-1,0,0.436639118,0.551020408,-1,1,1
0.095890411,-3,0.246526022,-10,0.666666667,-1,-6,-1,-1,-2,0,0,0.397959184,-1,1,0
0.054794521,-1,0.093832091,-6,0.6,-1,-1,-4,-1,-2,0,0,0.295918367,-1,1,0
0.054794521,-3,0.288503375,-2,0.533333333,-1,-6,-1,-1,-1,0,0,0.5,-1,1,0
0.246575342,-3,0.136734025,-2,0.533333333,-3,-1,-1,-1,-2,0,0,0.448979592,-1,1,0
0.178082192,-3,0.060541043,-6,0.6,-2,-11,-1,-1,-1,0,0,0.397959184,-5,1,0
0.369863014,-2,0.051839101,-2,0.533333333,-2,-11,-2,-1,-1,0,0,0.295918367,-1,1,0
0.383561644,-3,0.043044701,-1,0.8,-2,-11,-2,-3,-1,0,0,0.397959184,-29,0,1
0.342465753,-3,0.098431203,-13,0.333333333,-2,-2,-2,-1,-1,0,0,0.397959184,-1,1,0
0.205479452,-3,0.304898378,-1,0.8,-3,-2,-1,-1,-2,0,0,0.397959184,-1,1,0
0.219178082,-3,0.08918131,-2,0.533333333,-1,-3,-1,-1,-1,0,0,0.397959184,-1,1,0
0.136986301,-3,0.069641371,-5,0.266666667,-2,-11,-2,-1,-1,0,0,0.316326531,-1,1,0
0,-3,0.11797862,-13,0.333333333,-1,-5,-4,-1,-2,0,0,0.142857143,-1,1,0
0.383561644,-5,0.119733965,-2,0.533333333,-1,-1,-5,-1,-2,0,0,0.397959184,-1,1,0
0.328767123,-3,0.116591069,-1,0.8,-2,-4,-2,-1,-1,0,0,0.397959184,-1,1,0
0.02739726,-3,0.033764215,-6,0.6,-1,-9,-1,-1,-2,0,0,0.346938776,-1,1,0
0.383561644,-3,0.919381265,-10,0.666666667,-3,-5,-1,-1,-2,0,0,0.071428571,-1,1,0
0.328767123,-6,0.327201183,-9,1,-2,-4,-2,-1,-1,1,0,0.704081633,-1,1,1
0.232876712,-5,0.082340088,-2,0.533333333,-2,-5,-3,-1,-2,0,0.399449036,0.346938776,-1,1,0
0.219178082,-3,0.078819201,-1,0.8,-1,-1,-1,-1,-1,0,0,0.602040816,-1,1,1
0.465753425,-3,0.041480391,-1,0.8,-3,-6,-1,-1,-2,0,0,0.602040816,-1,1,0
0.219178082,-3,0.020818717,-2,0.533333333,-3,-3,-4,-1,-1,0,0,0.193877551,-1,1,0
0.082191781,-3,0.267089799,-6,0.6,-1,-3,-6,-1,-2,0,0,0.173469388,-1,1,0
0.479452055,-3,0.051172859,-1,0.8,-4,-4,-1,-1,-1,0,0,0.295918367,-1,1,1
0.109589041,-3,0.113154481,-2,0.533333333,-1,-1,-5,-2,-2,0,0,0.397959184,-1,0,0
